# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7118875931140767,2.649752460015466,3.3066001294474816,-0.44355350489921525,2.1356627793422303,3.0000000000000355,-0.011784783268893173,0.0,-1.4484194548358365,0.0
 0.7149733408119866,2.6563566573692836,3.3065484870334823,-0.44802296189758284,2.14492002243596,3.000000000000036,-0.01163684176933311,0.0,-1.4363271514838551,0.0
 0.7180323685507403,2.6629318587062407,3.3064965671029753,-0.452416726495897,2.1540971056522213,3.0000000000000724,-0.011479480504518023,0.0,-1.4228584570540541,0.0
 0.7210653691219874,2.6694788270794136,3.3064443769590266,-0.45673225700894576,2.163196107365963,3.0000000000000733,-0.011312656027149558,0.0,-1.4079971455779725,0.0
 0.7240730208511859,2.6759983255418773,3.306391923904702,-0.46096702205854984,2.1722190625535585,3.000000000000037,-0.01113634084536653,0.0,-1.3917288846533407,0.0
 0.7270559881390763,2.6824911171467067,3.3063392152430677,-0.46511850379508307,2.18116796441723,3.0,-0.010950527280523339,0.0,-1.3740413163169214,0.0
 0.730014921976283,2.6889579649469777,3.3062862582771895,-0.46918420113965326,2.19004476592885,3.0,-0.010755217569325824,0.0,-1.3549241547878226,0.0
 0.7329504604326151,2.6953996319957643,3.306233060310134,-0.47316163310144616,2.1988513812978465,3.0000000000000755,-0.010550429369086907,0.0,-1.334369275892447,0.0
 0.7358632291225395,2.701816881346143,3.3061796286449665,-0.4770483421490628,2.2075896873676197,3.0,-0.01033619971355372,0.0,-1.3123707832129217,0.0
 0.7387538416481833,2.708210476051189,3.3061259705847528,-0.4808418975733069,2.216261524944551,3.000000000000115,-0.010112581782074888,0.0,-1.288925099901491,0.0
 0.7416229000211481,2.714581179163977,3.3060720934325594,-0.4845398989233038,2.2248687000634457,3.0000000000000386,-0.009879649132414375,0.0,-1.2640310428690102,0.0
 0.7444709950643188,2.7209297537375825,3.3060180044914524,-0.4881399794709129,2.233412985192958,2.999999999999961,-0.009637483817105249,0.0,-1.2376898810518564,0.0
 0.7472987067947793,2.7272569628250807,3.3059637110644973,-0.4916398096662355,2.2418961203843395,3.0000000000000786,-0.009386191129828353,0.0,-1.2099053884055813,0.0
 0.7501066047888719,2.733563569479547,3.305909220454761,-0.49503710057938144,2.2503198143666174,3.0,-0.009125899431908014,0.0,-1.1806839304676326,0.0
 0.7528952485303706,2.7398503367540563,3.3058545399653076,-0.49832960743276805,2.2586857455911136,3.00000000000004,-0.008856740887358492,0.0,-1.1500344536791915,0.0
 0.7556651877426759,2.7461180277016846,3.3057996768992055,-0.5015151329615162,2.2669955632280296,3.0000000000000804,-0.0085788768255205,0.0,-1.1179686025084983,0.0
 0.7584169627058815,2.752367405375506,3.305744638559519,-0.5045915309715491,2.2752508881176468,3.0000000000000404,-0.00829248493067466,0.0,-1.0845006620782702,0.0
 0.7611511045595118,2.758599232828597,3.305689432249315,-0.507556709622027,2.2834533136785375,2.9999999999999596,-0.007997757303906531,0.0,-1.049647669320321,0.0
 0.7638681355916725,2.7648142731140317,3.3056340652716587,-0.5104086349124055,2.29160440677502,3.0000000000000817,-0.0076949054897252666,0.0,-1.0134293441254238,0.0
 0.7665685695153237,2.7710132892848867,3.3055785449296167,-0.5131453338925053,2.2997057085459733,3.0,-0.00738416303848015,0.0,-0.9758681689137451,0.0
 0.7692529117323245,2.777197044394236,3.3055228785262547,-0.5157648980165477,2.307758735196976,3.000000000000124,-0.007065759704139278,0.0,-0.9369893317363955,0.0
 0.7719216595858789,2.783366301495156,3.305467073364639,-0.5182654862844226,2.3157649787576395,3.000000000000125,-0.006739975025411368,0.0,-0.8968207417340853,0.0
 0.774575302601955,2.7895218236407207,3.3054111367478356,-0.5206453283823974,2.3237259078058674,2.9999999999998743,-0.006407085086883815,0.0,-0.8553929999626388,0.0
 0.777214322720233,2.7956643738840063,3.30535507597891,-0.5229027277183331,2.331642968160702,3.000000000000042,-0.006067388325236058,0.0,-0.8127393545350342,0.0
 0.7798391945150928,2.801794715278087,3.305298898360929,-0.5250360643266245,2.339517583545281,2.999999999999958,-0.005721183648934956,0.0,-0.7688956945585892,0.0
 0.78245038540713,2.8079136108760396,3.3052426111969573,-0.5270437977611826,2.3473511562213925,3.0,-0.005368812777625306,0.0,-0.7239004477946124,0.0
 0.785048355865656,2.814021823730939,3.305186221790062,-0.5289244697394667,2.3551450675969705,2.9999999999999574,-0.005010606498806839,0.0,-0.6777945703112949,0.0
 0.7876335596026155,2.820120116895859,3.3051297374433086,-0.5306767067955264,2.362900678807849,2.999999999999957,-0.00464692954176157,0.0,-0.6306214449176822,0.0
 0.7902064437583307,2.8262092534238765,3.305073165459764,-0.5322992227194093,2.3706193312749946,3.000000000000043,-0.004278134915172347,0.0,-0.5824268179221755,0.0
 0.7927674490794521,2.832289996368066,3.3050165131424922,-0.5337908208992718,2.3783023472383586,3.0,-0.0039046098051743455,0.0,-0.5332586826301109,0.0
 0.7953170100894857,2.8383631087815027,3.304959787794562,-0.5351503964447675,2.3859510302684597,3.0,-0.003526746736390049,0.0,-0.4831672444367574,0.0
 0.7978555552522377,2.8444293537172625,3.304902996719037,-0.5363769383159326,2.393566665756716,3.0000000000000875,-0.0031449626723363765,0.0,-0.4322047296792572,0.0
 0.8003835071284997,2.85048949422842,3.3048461472189836,-0.5374695310732546,2.401150521385502,3.0,-0.0027596556645426073,0.0,-0.38042533867218065,0.0
 0.802901282526288,2.8565442933680507,3.304789246597469,-0.5384273566316586,2.4087038475788662,2.9999999999998237,-0.002371224163654202,0.0,-0.3278851078094973,0.0
 0.8054092926449234,2.86259451418923,3.3047323021575585,-0.5392496957997948,2.416227877934773,3.000000000000177,-0.0019801417360003214,0.0,-0.2746417570508921,0.0
 0.807907943213231,2.8686409197450327,3.304675321202317,-0.5399359295821309,2.4237238296396955,2.999999999999911,-0.0015868080862600307,0.0,-0.22075456872252056,0.0
 0.81039763462212,2.8746842730885342,3.3046183110348126,-0.5404855403353523,2.4311929038663624,3.0,-0.0011917101785998692,0.0,-0.16628427257888212,0.0
 0.8128787620517939,2.88072533727281,3.30456127895811,-0.5408981128051712,2.4386362861553836,2.999999999999821,-0.0007952369431569753,0.0,-0.11129284567201815,0.0
 0.8153517155938249,2.8867648753509356,3.304504232275275,-0.5411733348420785,2.4460551467814766,2.999999999999955,-0.00039781068299471353,0.0,-0.0556763168990324,0.0
 0.8178242780342065,2.892803650375986,3.3044471782893745,-0.5413109980120618,2.4387917972095257,-2.9375798375509934,0,0.0,0.0,0.0
 0.8203043053783711,2.8988424254010363,3.304390124303474,-0.5413109980120618,2.431351715177032,-3.0,0.0003978106829947355,0.0,0.05533186867926596,0.0
 0.8227922598478162,2.904881963479162,3.304333077620639,-0.5411733348420785,2.4238878517686966,-3.0,0.0007952369431569754,0.0,0.11025327781752121,0.0
 0.8252885306377228,2.9109230276634377,3.3042760455439364,-0.5408981128051712,2.416399039398977,-2.999999999999911,0.0011917101785998035,0.0,0.16470081194596667,0.0
 0.8277935120336505,2.9169663810069397,3.304219035376432,-0.5404855403353523,2.408884095211194,-3.0,0.0015868080862599435,0.0,0.21861207254580386,0.0
 0.8303076035329033,2.9230127865627424,3.3041620544211905,-0.5399359295821309,2.4013418207134354,-3.000000000000044,0.0019801417360003214,0.0,0.2719258327982547,0.0
 0.8328312099710063,2.9290630073839217,3.30410510998128,-0.5392496957997948,2.3937710013991262,-3.000000000000044,0.002371224163654202,0.0,0.324582152972454,0.0
 0.8353647416535258,2.9351178065235524,3.3040482093597654,-0.5384273566316586,2.386170406351568,-3.0,0.0027596556645426073,0.0,0.3765225774492142,0.0
 0.837908614493484,2.94117794703471,3.303991359859712,-0.5374695310732546,2.3785387878316935,-2.9999999999999565,0.003144962672336548,0.0,0.4276902471615022,0.0
 0.8404632501546273,2.9472441919704693,3.3039345687841872,-0.5363769383159326,2.3708748808482634,-3.0000000000000435,0.003526746736390049,0.0,0.47803001804539785,0.0
 0.8430290762008248,2.9533173043839063,3.303877843436257,-0.5351503964447675,2.363177402709671,-3.000000000000043,0.0039046098051743455,0.0,0.527488610258591,0.0
 0.8456065262518851,2.9593980473280954,3.303821191118985,-0.5337908208993226,2.35544505255649,-2.999999999999957,0.004278134915172582,0.0,0.5760147428609739,0.0
 0.848196040146104,2.965487183856113,3.3037646191354404,-0.5322992227194093,2.3476765108738333,-3.000000000000043,0.004646922943609958,0.0,0.6235591779645109,0.0
 0.8507980641098588,2.9715854770210335,3.303708134788687,-0.5306767067955264,2.339870438982569,-2.9999999999999574,0.005010606498806836,0.0,0.6700749080186226,0.0
 0.8534130509346018,2.9776936898759323,3.3036517453817917,-0.5289244697394667,2.33202547850834,-2.9999999999999574,0.0053688127776256,0.0,0.7155171877199449,0.0
 0.8560414601616074,2.983812585473885,3.30359545821782,-0.5270437977611826,2.3241402508273232,-2.999999999999958,0.005721188927458634,0.0,0.759843646895026,0.0
 0.8586837582748604,2.989942926867966,3.303539280599839,-0.5250360643266245,2.316213356487564,-3.0,0.006067388325235727,0.0,0.8030143504602718,0.0
 0.8613404189024927,2.9960854771112517,3.3034832198309134,-0.5229027277183331,2.3082433746046678,-2.9999999999998748,0.006407085086883815,0.0,0.8449918961618216,0.0
 0.8640119230271942,3.0022409992568164,3.30342728321411,-0.5206453283823974,2.300228862230563,-3.0000000000000417,0.006739975025411368,0.0,0.8857414220833735,0.0
 0.8666987592060613,3.0084102563577364,3.3033714780524943,-0.5182654862844226,2.292168353693962,-2.9999999999999587,0.007065759704139278,0.0,0.9252307049682555,0.0
 0.8694014238003591,3.0145940114670857,3.3033158116491323,-0.5157648980165477,2.2840603599110683,-3.000000000000082,0.00738415907958851,0.0,0.9634301633363994,0.0
 0.8721204212157191,3.02079302763794,3.3032602913070903,-0.5131453338925562,2.2759033676649882,-3.000000000000041,0.00769490548972527,0.0,1.0003128990329226,0.0
 0.8748562641533113,3.0270080679233753,3.303204924329434,-0.5104086349123546,2.2676958388522115,-3.0000000000000404,0.007997757303906105,0.0,1.0358547227160233,0.0
 0.8776094738725756,3.0332398953764663,3.30314971801923,-0.507556709622027,2.2594362096944187,-2.9999999999999596,0.00829248493067466,0.0,1.0700341363191384,0.0
 0.880380580466126,3.039489273050288,3.3030946796795435,-0.5045915309715491,2.2511228899137676,-2.99999999999996,0.0085788768255205,0.0,1.1028323856049924,0.0
 0.8831701231474876,3.045756963997916,3.3030398166134414,-0.5015151329615162,2.242754261869683,-3.0,0.008856740887358492,0.0,1.1342333791088097,0.0
 0.8859786505523599,3.0520437312724256,3.302985136123988,-0.49832960743276805,2.234328679655066,-2.999999999999921,0.009125899431908014,0.0,1.1642237530122879,0.0
 0.8888067210541579,3.0583503379268917,3.3029306455142518,-0.49503710057938144,2.2258444681496723,-2.9999999999999214,0.009386191129828353,0.0,1.1927927586386644,0.0
 0.8916549030946184,3.06467754701439,3.3028763520872966,-0.4916398096662355,2.2172999220282907,-3.000000000000078,0.009637483817105249,0.0,1.2199323161828894,0.0
 0.8945237755303231,3.0710261215879955,3.3028222631461897,-0.4881399794709129,2.2086933047211765,-2.9999999999999614,0.009879649132414375,0.0,1.2456368964307387,0.0
 0.8974139279960416,3.0773968247007835,3.3027683859939962,-0.4845398989233038,2.2000228473240213,-2.9999999999999614,0.010112581782074886,0.0,1.2699035285504998,0.0
 0.90032596128586,3.083790419405829,3.3027147279337825,-0.4808418975733069,2.191286747454566,-3.000000000000038,0.01033619971355426,0.0,1.292731712085234,0.0
 0.9032604877531298,3.0902076687562077,3.302661296268615,-0.4770483421491137,2.1824831680527566,-2.9999999999999623,0.010550431843394577,0.0,1.3141233609230407,0.0
 0.9062181317303429,3.0966493358049947,3.302608098301559,-0.47316163310536463,2.173610236121117,-3.000000000000113,0.010755217569325267,0.0,1.3340827523884824,0.0
 0.9091995299701146,3.1031161836052656,3.3025551413356813,-0.46918420113568393,2.164666041401802,-3.0000000000000373,0.010950527280523346,0.0,1.3526164242879175,0.0
 0.912205332108545,3.109608975210095,3.302502432674047,-0.46511850379508307,2.1556486349865103,-3.0000000000000737,0.011136340845366532,0.0,1.3697331282116716,0.0
 0.9152362011523225,3.1161284736725587,3.3024499796197224,-0.46096702205854984,2.146556027855178,-2.9999999999999267,0.011312656027150132,0.0,1.385443715977572,0.0
 0.9182928139910225,3.122675442045731,3.3023977894757737,-0.4567322570089966,2.137386189339078,-3.000000000000073,0.011479480504517442,0.0,1.3997610773227478,0.0
 0.9213758619361794,3.129250643382689,3.3023458695452668,-0.45241672649584613,2.1281370455036073,-3.0,0.011636841769332521,0.0,1.412700032072549,0.0
 0.9244860512888096,3.1358548407365063,3.3022942271312674,-0.44802296189763374,2.1188064774457165,-3.0000000000000715,0.011784783268893177,0.0,1.424277250669742,0.0
